Запрос;Страница;Позиция;Базовая частотность;Очень точная частотность;Эффективность ключевого слова;Количество слов в запросе;Количество объявлений;Документов найдено;Средняя цена клика;Является топонимом;Является вопросом;Число колдунщиков;Новый запрос;Изменение позиции;Смена URL;Дата выдачи;
"исторические места москвы";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;1027;184;17;3;4;9000000;11.92;1;0;1;0;4;0;"08.01.2020"
"сочинение достопримечательности крыма";"http://citysee.ru/russia/yufo/respublika-kryim/kryim-dostoprimechatelnosti-interesnyie-mesta.html";43;24;1;4;3;1;463000;0.54;0;0;1;0;-11;0;"11.01.2020"
"сколько парков в городе пермь";"http://citysee.ru/russia/pfo/permskiy-kray/gorodskoy-okrug-gorod-perm-dostoprimechatelnosti.html";43;5;1;19;5;1;24000;0.28;1;1;2;0;-9;0;"11.01.2020"
"москва центр достопримечательности";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;646;3;0;3;3;5000000;7.2;1;0;1;0;-6;0;"09.01.2020"
"прогулки в окрестностях севастополя";"http://citysee.ru/russia/yufo/respublika-kryim/sevastopol-dostoprimechatelnosti-interesnyie-mesta.html";43;1;1;98;4;6;21000;0;1;0;0;1;0;0;"10.01.2020"
"это место пермь";"http://citysee.ru/russia/pfo/permskiy-kray/gorodskoy-okrug-gorod-perm-dostoprimechatelnosti.html";43;105;17;16;3;1;30000000;2.2;1;0;0;0;-13;0;"12.01.2020"
"лучшие музей москвы";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/muzei-moskvyi-v-kotoryih-nuzhno-obyazatelno-pobyivat.html";43;2104;22;1;3;3;8000000;39.24;1;0;2;1;0;0;"08.01.2020"
"самая древняя из сохранившихся мечетей симферополя";"http://citysee.ru/russia/yufo/respublika-kryim/simferopol-dostoprimechatelnosti-interesnye-mesta.html";43;7;1;14;6;0;5000000;0.04;1;0;1;0;-6;0;"10.01.2020"
"памятник козловскому в сызрани описание";"http://citysee.ru/russia/pfo/samarskaya-oblast/syizran-dostoprimechatelnosti-goroda.html";43;4;2;49;5;0;4000000;0;1;0;1;1;0;0;"09.01.2020"
"аквапарк гранд каньон в санкт петербурге";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/parki-razvlecheniy-v-sankt-peterburge.html";43;9;4;44;6;6;4000000;0.4;1;0;1;0;3;0;"06.01.2020"
"где в ростове погулять";"http://citysee.ru/russia/yufo/rostovskaya-oblast/rostov-na-donu-dostoprimechatelnosti-goroda.html";43;384;1;0;4;0;7000000;5.34;1;1;1;1;0;0;"06.01.2020"
"фото улиц города ижевска";"http://citysee.ru/russia/pfo/udmurtskaya-respublika/izhevsk-dostoprimechatelnosti-goroda.html";43;38;1;2;4;1;11000000;0.04;1;0;1;1;0;0;"12.01.2020"
"крестовский остров санкт петербург парк развлечений";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/parki-razvlecheniy-v-sankt-peterburge.html";43;123;72;58;6;6;5000000;5.84;1;0;1;1;0;0;"08.01.2020"
"необычные места в ростове на дону";"http://citysee.ru/russia/yufo/rostovskaya-oblast/rostov-na-donu-dostoprimechatelnosti-goroda.html";43;22;12;54;6;4;7000000;4.08;1;0;2;0;-5;0;"09.01.2020"
"алдана братская история";"http://citysee.ru/russia/sfo/irkutskaya-oblast/bratsk-dostoprimechatelnosti-goroda.html";43;589;503;85;3;1;11000;0.04;0;0;2;1;0;0;"06.01.2020"
"парк победы спб аттракционы";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/parki-razvlecheniy-v-sankt-peterburge.html";43;26;8;30;4;6;6000000;1.28;1;0;2;0;-1;0;"10.01.2020"
"города боевой славы";"http://citysee.ru/tag/gorod-voinskoy-slavyi";43;670;26;3;3;1;8000000;3.78;0;0;1;0;0;0;"07.01.2020"
"г иркутск область";"http://citysee.ru/russia/sfo/irkutskaya-oblast/irkutsk-dostoprimechatelnosti-goroda.html";43;2043;6;0;3;1;8000000;6.14;1;0;1;1;0;0;"06.01.2020"
"схема парка победы на поклонной";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/poklonnaya-gora-moskva-chto-posmotret.html";43;65;7;10;5;0;8000000;0.92;0;0;1;0;-22;0;"11.01.2020"
"парк города гомеля";"http://citysee.ru/europe/vostochnaya/belarusian/gomel-dostoprimechatelnosti-goroda.html";43;39;3;7;3;0;6000000;0.04;0;0;2;0;-12;0;"10.01.2020"
"где погулять вечером в красноярске";"http://citysee.ru/russia/sfo/krasnoyarskiy-kray/krasnoyarsk-dostoprimechatelnosti-goroda.html";43;17;1;5;5;1;2000000;1.4;1;1;2;0;-13;0;"06.01.2020"
"парк воинской славы москва";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/poklonnaya-gora-moskva-chto-posmotret.html";43;9;2;22;4;0;6000000;0.04;1;0;1;0;-18;0;"09.01.2020"
"гомель куда сходить развлечься";"http://citysee.ru/europe/vostochnaya/belarusian/gomel-dostoprimechatelnosti-goroda.html";43;7;7;99;4;2;689000;1;0;1;1;1;0;0;"06.01.2020"
"красивые места в красноярске для фотосессии";"http://citysee.ru/russia/sfo/krasnoyarskiy-kray/krasnoyarsk-dostoprimechatelnosti-goroda.html";43;49;17;34;6;2;7000000;0.5;1;0;2;0;-1;0;"08.01.2020"
"поклонная гора как добраться";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/poklonnaya-gora-moskva-chto-posmotret.html";43;787;17;2;4;0;6000000;17.44;0;1;2;0;-17;0;"09.01.2020"
"гродненская область достопримечательности";"http://citysee.ru/europe/vostochnaya/belarusian/grodno-dostoprimechatelnosti-goroda.html";43;250;36;14;3;1;4000000;0.44;0;0;1;1;0;0;"06.01.2020"
"картинки красноярский край";"http://citysee.ru/russia/sfo/krasnoyarskiy-kray/krasnoyarsk-dostoprimechatelnosti-goroda.html";43;2537;25;0;3;0;4000000;3.68;0;0;1;1;0;0;"07.01.2020"
"большой драматический театр в питере";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/teatryi-sankt-peterburga-spisok.html";43;2;1;49;5;6;7000000;0.66;1;0;1;0;2;0;"06.01.2020"
"поставы достопримечательности";"http://citysee.ru/europe/vostochnaya/belarusian/vitebsk-dostoprimechatelnosti-i-turisticheskie-marshrutyi.html";43;40;20;49;2;0;2000000;0.04;0;0;1;0;-9;0;"09.01.2020"
"новосибирск фото города";"http://citysee.ru/russia/sfo/novosibirskaya-oblast/novosibirsk-dostoprimechatelnosti-goroda.html";43;2669;282;10;3;1;10000000;6.18;1;0;2;1;0;0;"09.01.2020"
"ввц мероприятия сегодня";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;26;3;11;3;0;12000000;0.7;0;0;1;1;0;0;"05.01.2020"
"витебск где это";"http://citysee.ru/europe/vostochnaya/belarusian/vitebsk-dostoprimechatelnosti-i-turisticheskie-marshrutyi.html";43;267;46;17;3;0;20000000;3.1;0;1;3;0;3;0;"05.01.2020"
"эмблемы омских театров";"http://citysee.ru/russia/sfo/omskaya-oblast/omsk-dostoprimechatelnosti-interesnyie-mesta.html";43;4;1;24;3;0;2000000;0;0;0;1;1;0;0;"12.01.2020"
"вднх сегодня мероприятия во сколько";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;22;14;63;5;1;18000;0.04;0;1;2;1;0;0;"05.01.2020"
"лучшие достопримечательности милана";"http://citysee.ru/europe/yuzhnaya/italiya/milan-chto-posmotret-i-gde-stoit-pobyvat-obyazatelno.html";43;5;1;19;3;0;8000000;1.12;0;0;0;0;-4;0;"08.01.2020"
"карта дагестана с достопримечательностями";"http://citysee.ru/russia/skfo/respublika-dagestan/mahachkala-dostoprimechatelnosti.html";43;20;9;44;4;0;5000000;0.04;0;0;1;1;0;0;"07.01.2020"
"вднх москва фото";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;1789;229;12;3;1;13000000;8.78;1;0;2;1;0;0;"05.01.2020"
"риччоне достопримечательности";"http://citysee.ru/europe/yuzhnaya/italiya/rimini-italiya-dostoprimechatelnosti.html";43;52;25;48;2;0;666000;2.78;0;0;1;1;0;0;"10.01.2020"
"окрестности калининграда что посмотреть";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gorodskoy-okrug-kaliningrad-dostoprimechatelnosti.html";43;60;2;3;4;4;6000000;4.56;1;1;1;0;-7;0;"09.01.2020"
"вднх ввц";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;989;24;2;2;2;8000000;5.62;0;0;0;1;0;0;"05.01.2020"
"французско прусская война";"http://citysee.ru/europe/zapadnaya/francziya/tulon-francziya-dostoprimechatelnosti.html";43;738;24;3;3;0;3000000;2.38;0;0;1;1;0;0;"12.01.2020"
"красивые места в калининградской области";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gorodskoy-okrug-kaliningrad-dostoprimechatelnosti.html";43;62;11;17;5;3;13000000;0.72;0;0;1;1;0;0;"08.01.2020"
"кинотеатр октябрь бор нижегородской области";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";43;76;14;18;5;0;7000000;0.04;1;0;0;1;0;0;"08.01.2020"
"монтобан франция достопримечательности";"http://citysee.ru/europe/zapadnaya/francziya/tulon-francziya-dostoprimechatelnosti.html";43;5;2;39;3;1;3000000;0.34;0;0;1;1;0;0;"09.01.2020"
"калининград красивые места";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gorodskoy-okrug-kaliningrad-dostoprimechatelnosti.html";43;367;58;15;3;3;12000000;4.54;1;0;1;0;2;0;"07.01.2020"
"бор нижегородская область отзывы";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";43;287;2;0;4;1;9000000;5.62;1;0;1;0;3;0;"06.01.2020"
"старая опера франкфурт на майне";"http://citysee.ru/europe/zapadnaya/germaniya/frankfurt-na-majne-dostoprimechatelnosti.html";43;35;6;17;5;4;4000000;0.1;0;0;1;0;-7;0;"12.01.2020"
"улицы города гусева калининградской области";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gusev-kaliningradskaya-oblast-dostoprimechatelnosti.html";43;117;2;1;5;3;7000000;2.26;0;0;2;1;0;0;"12.01.2020"
"борпап город бор";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";43;38;2;5;3;1;4000000;0.5;1;0;1;0;-13;0;"06.01.2020"
"сухум море фото";"http://citysee.ru/respubliki/respublika-abhaziya/suhum-dostoprimechatelnosti-i-razvlecheniya.html";43;19;2;10;3;1;8000000;1;0;0;1;0;4;0;"11.01.2020"
"сайт города советска калининградской";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/sovetsk-kaliningradskaya-oblast-dostoprimechatelnosti.html";43;73;1;1;4;1;10000000;0.76;0;0;1;0;1;0;"10.01.2020"
"как выглядит нижний новгород";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/nizhniy-novgorod-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";43;718;33;4;4;0;4000000;6.98;1;1;2;1;0;0;"08.01.2020"
"что смотреть с ребенком 7 лет";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/chto-posmotret-v-moskve-s-detmi.html";43;27;2;7;6;2;36000000;0.04;0;1;0;1;0;0;"12.01.2020"
"мамоново достопримечательности";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/sovetsk-kaliningradskaya-oblast-dostoprimechatelnosti.html";43;32;1;3;2;1;685000;0.44;0;0;1;0;-6;1;"08.01.2020"
"прогулки по нижнему новгороду карта";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/nizhniy-novgorod-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";43;5;1;19;5;7;7000000;1.96;1;0;1;0;-5;0;"10.01.2020"
"куда сводить детей на каникулах в москве";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/chto-posmotret-v-moskve-s-detmi.html";43;211;3;1;7;9;5000000;15.38;1;1;1;1;0;0;"08.01.2020"
"храм в лодейном поле";"http://citysee.ru/russia/szfo/leningradskaya-oblast/lodejnoe-pole-dostoprimechatelnosti.html";43;34;5;14;4;3;4000000;0.7;0;0;1;0;-10;0;"12.01.2020"
"театр город саров";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";43;31;1;3;3;2;5000000;0.46;1;0;1;1;0;0;"11.01.2020"
"куда сходить с ребенком недорого";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/chto-posmotret-v-moskve-s-detmi.html";43;930;8;0;5;10;16000000;13.8;0;1;1;0;2;0;"08.01.2020"
"храм николая чудотворца березники";"http://citysee.ru/russia/pfo/permskiy-kray/berezniki-permskij-kraj-dostoprimechatelnosti.html";43;44;10;22;4;0;2000000;0.16;1;0;1;1;0;0;"12.01.2020"
"интерактивный музей истории россии в санкт петербурге";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/istoricheskie-muzei-sankt-peterburga.html";43;39;24;61;7;7;9000000;0.8;1;0;1;0;5;0;"08.01.2020"
"город бугульма время";"http://citysee.ru/russia/pfo/respublika-tatarstan/bugulma-dostoprimechatelnosti-goroda.html";43;33;2;6;3;0;8000000;0.04;1;0;2;1;0;0;"07.01.2020"
"сколько музеев в петербурге";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/istoricheskie-muzei-sankt-peterburga.html";43;554;8;1;4;2;8000000;3.44;1;1;3;0;-3;0;"11.01.2020"
"старые челны фото";"http://citysee.ru/russia/pfo/respublika-tatarstan/naberezhnye-chelny-dostoprimechatelnosti-goroda.html";43;146;11;7;3;2;7000000;0.1;0;0;1;1;0;0;"12.01.2020"
"как работает кремль в москве";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";43;42;6;14;5;4;12000000;3.54;1;1;0;0;-4;0;"07.01.2020"
"музеи набережных челнов";"http://citysee.ru/russia/pfo/respublika-tatarstan/naberezhnye-chelny-dostoprimechatelnosti-goroda.html";43;950;40;4;3;1;2000000;5.04;0;0;2;0;-16;0;"09.01.2020"
"достопримечательности г москва фото с описанием";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;6;2;33;6;4;12000000;0.04;1;0;2;0;-3;0;"07.01.2020"
"самарская обл достопримечательности";"http://citysee.ru/russia/pfo/samarskaya-oblast/samara-dostoprimechatelnosti-kuda-shodit.html";43;19;3;15;3;0;5000000;0.04;0;0;2;1;0;0;"10.01.2020"
"какие достопримечательности есть в";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;20111;27;0;4;1;17000;6.54;0;0;2;0;-6;0;"07.01.2020"
"презентация достопримечательности самары";"http://citysee.ru/russia/pfo/samarskaya-oblast/samara-dostoprimechatelnosti-kuda-shodit.html";43;62;6;9;3;1;3000000;1.32;0;0;1;1;0;0;"09.01.2020"
"достопримечательности москвы кратко";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;638;71;11;3;1;13000000;3.3;1;0;2;0;1;0;"07.01.2020"
"где в саратовской области";"http://citysee.ru/russia/pfo/saratovskaya-oblast/saratov-dostoprimechatelnosti-goroda.html";43;4142;3;0;4;0;8000000;6.2;0;1;3;0;-10;0;"06.01.2020"
"достопримечательности москвы рядом с метро";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;46;7;15;5;4;7000000;2.86;1;0;1;0;-12;0;"07.01.2020"
"саратов картинки города";"http://citysee.ru/russia/pfo/saratovskaya-oblast/saratov-dostoprimechatelnosti-goroda.html";43;211;22;10;3;0;7000000;1.48;1;0;2;0;-16;0;"11.01.2020"
"4 достопримечательности москвы";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskva-dostoprimechatelnosti-kotoryie-neobhodimo-posmotret.html";43;388;5;1;3;4;11000000;11.16;1;0;1;0;5;0;"05.01.2020"
"знаменитости из ижевска";"http://citysee.ru/russia/pfo/udmurtskaya-respublika/izhevsk-dostoprimechatelnosti-goroda.html";43;27;15;55;3;1;17000;0.04;1;0;1;1;0;0;"07.01.2020"
"в какой музей сходить в москве сегодня";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/muzei-moskvyi-v-kotoryih-nuzhno-obyazatelno-pobyivat.html";43;48;9;18;7;2;17000;33.94;1;1;3;0;-7;0;"05.01.2020"
"сайт города сарапула";"http://citysee.ru/russia/pfo/udmurtskaya-respublika/sarapul-dostoprimechatelnosti-goroda.html";43;634;18;2;3;0;10000000;2.7;1;0;0;1;0;0;"10.01.2020"
"парк аттракционов в питере крестовский";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/parki-razvlecheniy-v-sankt-peterburge.html";43;30;2;6;5;4;4000000;3.9;1;0;2;0;-6;0;"09.01.2020"
"фотки парка победы";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/poklonnaya-gora-moskva-chto-posmotret.html";43;27;1;3;3;0;12000000;2.74;0;0;1;0;-3;0;"12.01.2020"
"мероприятия в москве на вднх сегодня";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;109;3;2;6;6;20000;1.16;1;0;1;1;0;0;"09.01.2020"
"vdnh moscow";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;38;2;5;2;4;773000;1.16;0;0;2;0;-13;0;"05.01.2020"
"что нового на вднх сегодня";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;10;7;69;5;1;7000000;0.04;0;1;1;0;-18;0;"12.01.2020"
"вднх в москве это что";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;125;2;1;5;1;22000000;1.26;1;1;3;0;-12;0;"05.01.2020"
"вднх детям официальный сайт";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";43;32;2;6;4;3;23000000;1.56;0;0;0;1;0;0;"05.01.2020"
"г бор время";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";43;320;4;1;3;0;9000000;2.42;1;0;2;0;1;0;"06.01.2020"
"что посмотреть в нижегородской области на машине";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/nizhniy-novgorod-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";43;18;10;55;7;3;8000000;0.04;0;1;0;1;0;0;"12.01.2020"
"до саров";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";43;4510;59;1;2;3;6000000;3.7;1;0;1;1;0;0;"06.01.2020"
"чем заняться на выходных в самаре";"http://citysee.ru/russia/pfo/samarskaya-oblast/samara-dostoprimechatelnosti-kuda-shodit.html";43;14;2;14;6;4;2000000;0.94;0;0;1;1;0;0;"12.01.2020"
"где находится саратов";"http://citysee.ru/russia/pfo/saratovskaya-oblast/saratov-dostoprimechatelnosti-goroda.html";43;11639;320;2;3;0;6000000;8.68;1;1;2;0;-12;0;"06.01.2020"
"фотографии города саратова";"http://citysee.ru/russia/pfo/saratovskaya-oblast/saratov-dostoprimechatelnosti-goroda.html";43;324;8;2;3;1;6000000;3.04;1;0;1;1;0;0;"12.01.2020"
"саратов памятники";"http://citysee.ru/russia/pfo/saratovskaya-oblast/saratov-dostoprimechatelnosti-goroda.html";43;6142;11;0;2;3;2000000;17.78;1;0;2;1;0;0;"11.01.2020"
"деревья нашего города саратова";"http://citysee.ru/russia/pfo/saratovskaya-oblast/saratov-dostoprimechatelnosti-goroda.html";43;28;1;3;4;1;3000000;0.56;1;0;1;0;-9;0;"06.01.2020"
"зеленогорск район";"http://citysee.ru/russia/sfo/krasnoyarskiy-kray/zelenogorsk-krasnoyarskij-kraj-dostoprimechatelnosti.html";43;4071;6;0;2;2;3000000;5.86;0;0;0;1;0;0;"08.01.2020"
"аллея зеленогорск красноярский край";"http://citysee.ru/russia/sfo/krasnoyarskiy-kray/zelenogorsk-krasnoyarskij-kraj-dostoprimechatelnosti.html";43;191;22;11;4;0;2000000;0.6;0;0;2;1;0;0;"06.01.2020"
"izgr зеленогорск";"http://citysee.ru/russia/sfo/krasnoyarskiy-kray/zelenogorsk-krasnoyarskij-kraj-dostoprimechatelnosti.html";43;4347;122;2;2;2;93000;8;0;0;0;1;0;0;"05.01.2020"
"памятник русской учительнице в махачкале история создания";"http://citysee.ru/russia/skfo/respublika-dagestan/mahachkala-dostoprimechatelnosti.html";43;3;3;99;7;0;10000000;0;1;0;1;0;-21;0;"10.01.2020"
"старая махачкала фото";"http://citysee.ru/russia/skfo/respublika-dagestan/mahachkala-dostoprimechatelnosti.html";43;117;14;11;3;1;8000000;0.04;1;0;1;1;0;0;"11.01.2020"
"главная площадь калининграда";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gorodskoy-okrug-kaliningrad-dostoprimechatelnosti.html";43;48;13;27;3;0;5000000;0.64;1;0;1;1;0;0;"06.01.2020"
"дк гусев калининградская область";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gusev-kaliningradskaya-oblast-dostoprimechatelnosti.html";43;13;9;69;4;2;10000000;0;0;0;1;0;4;0;"06.01.2020"
"ленинград сосновый бор";"http://citysee.ru/russia/szfo/leningradskaya-oblast/sosnovyj-bor-leningradskaya-oblast-dostoprimechatelnosti.html";43;415;26;6;3;1;960000;3.96;1;0;1;0;-6;0;"08.01.2020"
"глава кировска мурманской области";"http://citysee.ru/russia/szfo/murmanskaya-oblast/kirovsk-murmanskaya-oblast-dostoprimechatelnosti.html";43;39;1;2;4;1;5000000;0.04;0;0;1;0;-19;0;"06.01.2020"
"хибины в мурманске";"http://citysee.ru/russia/szfo/murmanskaya-oblast/kirovsk-murmanskaya-oblast-dostoprimechatelnosti.html";43;388;3;0;3;2;1000000;6.32;1;0;1;0;-7;0;"12.01.2020"
"мурманск на карте россии фото";"http://citysee.ru/russia/szfo/murmanskaya-oblast/murmansk-dostoprimechatelnosti-i-interesnyie-mesta.html";43;53;5;9;5;3;12000000;0.04;1;0;1;0;-20;0;"09.01.2020"
"валдай что значит название";"http://citysee.ru/russia/szfo/novgorodskaya-oblast/valday-dostoprimechatelnosti-chto-posmotret-za-1-den.html";43;44;4;9;4;1;6000000;1.54;0;1;1;1;0;0;"05.01.2020"
"белозерск череповец";"http://citysee.ru/russia/szfo/vologodskaya-oblast/belozersk-vologodskaya-oblast-dostoprimechatelnosti.html";43;1479;12;0;2;2;740000;3.02;1;0;0;0;-2;0;"06.01.2020"
"что посмотреть в великом устюге в ноябре";"http://citysee.ru/russia/szfo/vologodskaya-oblast/velikij-ustyug-dostoprimechatelnosti-goroda.html";43;1;1;98;7;4;6000000;0;0;1;1;0;-10;0;"12.01.2020"
"великий устюг зимой фото города";"http://citysee.ru/russia/szfo/vologodskaya-oblast/velikij-ustyug-dostoprimechatelnosti-goroda.html";43;54;1;1;5;2;10000000;0.38;0;0;1;1;0;0;"05.01.2020"
"куда поехать на экскурсию в белгородской области";"http://citysee.ru/russia/tsfo/belgorodskaya-oblast/belgorod-dostoprimechatelnosti-goroda.html";43;2;1;49;7;6;6000000;0.24;0;1;0;0;2;0;"08.01.2020"
"города рядом с белгородом";"http://citysee.ru/russia/tsfo/belgorodskaya-oblast/belgorod-dostoprimechatelnosti-goroda.html";43;187;46;24;4;0;13000;3.24;1;0;1;1;0;0;"07.01.2020"
"сказочный дом козельск";"http://citysee.ru/russia/tsfo/kaluzhskaya-oblast/kozelsk-dostoprimechatelnosti-i-turisticheskie-marshruty.html";43;165;8;4;3;2;10000000;2.18;0;0;1;0;-2;0;"10.01.2020"
"интересные факты о калужской области";"http://citysee.ru/russia/tsfo/kaluzhskaya-oblast/obninsk-dostoprimechatelnosti-goroda.html";43;38;7;18;5;0;7000000;0.08;0;0;0;0;-2;0;"07.01.2020"
"экология г королев";"http://citysee.ru/russia/tsfo/moskovskaya-oblast/gorod-korolev-moskovskoy-oblasti-dostoprimechatelnosti.html";43;26;1;3;3;3;7000000;0.92;0;0;0;0;-3;0;"12.01.2020"
"орехово зуево день города";"http://citysee.ru/russia/tsfo/moskovskaya-oblast/orehovo-zuevo-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";44;144;7;4;4;2;7000000;4.46;0;0;2;1;0;0;"09.01.2020"
"что посмотреть в будапеште за 2 дня";"http://citysee.ru/europe/vostochnaya/vengriya/budapesht-chto-posmotret-za-3-dnya.html";44;182;58;31;7;3;16000000;3.42;0;1;1;0;4;0;"12.01.2020"
"брест сегодня фото";"http://citysee.ru/europe/vostochnaya/belarusian/brest-dostoprimechatelnosti-goroda.html";44;24;8;33;3;0;20000000;0;0;0;2;1;0;0;"06.01.2020"
"город пушкино пушкинский район";"http://citysee.ru/russia/tsfo/moskovskaya-oblast/pushkino-moskovskaya-oblast-dostoprimechatelnosti.html";44;302;5;1;4;1;8000000;19.58;1;0;1;1;0;0;"07.01.2020"
"сент андре венгрия";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";44;25;18;71;3;1;757000;0.04;0;0;1;1;0;0;"10.01.2020"
"город бергамо на карте";"http://citysee.ru/europe/yuzhnaya/italiya/bergamo-italiya-dostoprimechatelnosti.html";44;68;1;1;4;1;14000000;3.28;0;0;1;1;0;0;"07.01.2020"
"кремль зарайск фото";"http://citysee.ru/russia/tsfo/moskovskaya-oblast/zaraysk-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";44;36;2;5;3;1;7000000;0.34;0;0;1;0;-17;0;"08.01.2020"
"тужер венгрия";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";44;10;5;49;2;0;5000000;0;0;0;1;1;0;0;"11.01.2020"
"фару португалия отзывы туристов";"http://citysee.ru/europe/yuzhnaya/portugaliya/faru-portugaliya-dostoprimechatelnosti.html";44;12;9;74;4;5;2000000;1.12;0;0;0;0;-1;0;"12.01.2020"
"орел стоит на реке";"http://citysee.ru/russia/tsfo/orlovskaya-oblast/oryol-dostoprimechatelnosti-goroda.html";44;81;3;3;4;0;5000000;3.22;0;0;2;0;-1;0;"09.01.2020"
"жирона достопримечательности на карте на русском языке";"http://citysee.ru/europe/yuzhnaya/ispaniya/zhirona-ispaniya-dostoprimechatelnosti.html";44;14;2;14;7;3;22000000;0.28;0;0;1;0;-7;0;"06.01.2020"
"вторая республика португалия достопримечательности";"http://citysee.ru/europe/yuzhnaya/portugaliya/lissabon-portugaliya-dostoprimechatelnosti.html";44;99;99;99;4;2;2000000;1.36;0;0;1;0;0;0;"07.01.2020"
"саратов гагаринский район";"http://citysee.ru/russia/tsfo/smolenskaya-oblast/gagarin-dostoprimechatelnosti-goroda.html";44;3;1;32;3;2;3000000;0;1;0;2;0;-10;0;"11.01.2020"
"болонья италия время";"http://citysee.ru/europe/yuzhnaya/italiya/bolonya-italiya-dostoprimechatelnosti.html";44;40;1;2;3;6;7000000;0.22;0;0;2;0;4;0;"05.01.2020"
